Country,Status,Life_expectancy,Diabetes_prevalence(%),Vaccination_rate(per million people)
Greece,Developing,80.0,6.4,10478.316
Greece,Developing,79.9,5.1,10478.316
Greece,Developing,79.9,6.4,10478.316
Greece,Developing,79.4,5.1,10478.316
Greece,Developing,79.4,6.4,10478.316
Greece,Developing,79.7,5.1,10478.316
Greece,Developing,79.7,6.4,10478.316
Greece,Developing,79.3,5.1,10478.316
Greece,Developing,79.3,6.4,10478.316
Greece,Developing,79.2,5.1,10478.316
Greece,Developing,79.2,6.4,10478.316
Greece,Developing,79.1,5.1,10478.316
Greece,Developing,79.1,6.4,10478.316
Greece,Developing,79.0,5.1,10478.316
Greece,Developing,79.0,6.4,10478.316
Greece,Developing,78.7,5.1,10478.316
Greece,Developing,78.7,6.4,10478.316
Greece,Developing,78.2,5.1,10478.316
Greece,Developing,78.2,6.4,10478.316
Grenada,Developing,73.6,12.1,4953.9683
Grenada,Developing,73.6,8.6,4953.9683
Grenada,Developing,73.6,12.6,4953.9683
Grenada,Developing,73.5,12.1,4953.9683
Grenada,Developing,73.5,8.6,4953.9683
Grenada,Developing,73.5,12.6,4953.9683
Grenada,Developing,73.3,12.1,4953.9683
Grenada,Developing,73.3,8.6,4953.9683
Grenada,Developing,73.3,12.6,4953.9683
Grenada,Developing,73.1,12.1,4953.9683
Grenada,Developing,73.1,8.6,4953.9683
Grenada,Developing,73.1,12.6,4953.9683
Grenada,Developing,72.9,12.1,4953.9683
Grenada,Developing,72.9,8.6,4953.9683
Grenada,Developing,72.9,12.6,4953.9683
Grenada,Developing,72.6,12.1,4953.9683
Grenada,Developing,72.6,8.6,4953.9683
Grenada,Developing,72.6,12.6,4953.9683
Grenada,Developing,72.4,12.1,4953.9683
Grenada,Developing,72.4,8.6,4953.9683
Grenada,Developing,72.4,12.6,4953.9683
Grenada,Developing,72.1,12.1,4953.9683
Grenada,Developing,72.1,8.6,4953.9683
Grenada,Developing,72.1,12.6,4953.9683
Grenada,Developing,71.9,12.1,4953.9683
Grenada,Developing,71.9,8.6,4953.9683
Grenada,Developing,71.9,12.6,4953.9683
Grenada,Developing,71.7,12.1,4953.9683
Grenada,Developing,71.7,8.6,4953.9683
Grenada,Developing,71.7,12.6,4953.9683
Grenada,Developing,71.5,12.1,4953.9683
Grenada,Developing,71.5,8.6,4953.9683
Grenada,Developing,71.5,12.6,4953.9683
Grenada,Developing,73.0,12.1,4953.9683
Grenada,Developing,73.0,8.6,4953.9683
Grenada,Developing,73.0,12.6,4953.9683
Grenada,Developing,71.1,12.1,4953.9683
Grenada,Developing,71.1,8.6,4953.9683
Grenada,Developing,71.1,12.6,4953.9683
Grenada,Developing,79.0,12.1,4953.9683
Grenada,Developing,79.0,8.6,4953.9683
Grenada,Developing,79.0,12.6,4953.9683
Grenada,Developing,77.0,12.1,4953.9683
Grenada,Developing,77.0,8.6,4953.9683
Grenada,Developing,77.0,12.6,4953.9683
Grenada,Developing,74.0,12.1,4953.9683
Grenada,Developing,74.0,8.6,4953.9683
Grenada,Developing,74.0,12.6,4953.9683
Guatemala,Developing,71.9,9.3,5418.6587
Guatemala,Developing,71.9,13.1,5418.6587
Guatemala,Developing,71.7,9.3,5418.6587
Guatemala,Developing,71.7,13.1,5418.6587
Guatemala,Developing,71.4,9.3,5418.6587
Guatemala,Developing,71.4,13.1,5418.6587
Guatemala,Developing,71.3,9.3,5418.6587
Guatemala,Developing,71.3,13.1,5418.6587
Guatemala,Developing,71.1,9.3,5418.6587
Guatemala,Developing,71.1,13.1,5418.6587
Guatemala,Developing,77.0,9.3,5418.6587
Guatemala,Developing,77.0,13.1,5418.6587
Guatemala,Developing,76.0,9.3,5418.6587
Guatemala,Developing,76.0,13.1,5418.6587
Guatemala,Developing,79.0,9.3,5418.6587
Guatemala,Developing,79.0,13.1,5418.6587
Guatemala,Developing,75.0,9.3,5418.6587
Guatemala,Developing,75.0,13.1,5418.6587
Guatemala,Developing,69.7,9.3,5418.6587
Guatemala,Developing,69.7,13.1,5418.6587
Guatemala,Developing,69.2,9.3,5418.6587
Guatemala,Developing,69.2,13.1,5418.6587
Guatemala,Developing,69.6,9.3,5418.6587
Guatemala,Developing,69.6,13.1,5418.6587
Guatemala,Developing,69.4,9.3,5418.6587
Guatemala,Developing,69.4,13.1,5418.6587
Guatemala,Developing,69.3,9.3,5418.6587
Guatemala,Developing,69.3,13.1,5418.6587
Guatemala,Developing,68.4,9.3,5418.6587
Guatemala,Developing,68.4,13.1,5418.6587
Guatemala,Developing,67.7,9.3,5418.6587
Guatemala,Developing,67.7,13.1,5418.6587
Guinea,Developing,59.0,4.4,12269.366
Guinea,Developing,59.0,2.1,12269.366
Guinea,Developing,58.1,4.4,12269.366
Guinea,Developing,58.1,2.1,12269.366
Guinea,Developing,58.8,4.4,12269.366
Guinea,Developing,58.8,2.1,12269.366
Guinea,Developing,58.4,4.4,12269.366
Guinea,Developing,58.4,2.1,12269.366
Guinea,Developing,58.1,4.4,12269.366
Guinea,Developing,58.1,2.1,12269.366
Guinea,Developing,57.8,4.4,12269.366
Guinea,Developing,57.8,2.1,12269.366
Guinea,Developing,57.3,4.4,12269.366
Guinea,Developing,57.3,2.1,12269.366
Guinea,Developing,56.8,4.4,12269.366
Guinea,Developing,56.8,2.1,12269.366
Guinea,Developing,56.4,4.4,12269.366
Guinea,Developing,56.4,2.1,12269.366
Guinea,Developing,55.6,4.4,12269.366
Guinea,Developing,55.6,2.1,12269.366
Guinea,Developing,54.7,4.4,12269.366
Guinea,Developing,54.7,2.1,12269.366
Guinea,Developing,54.0,4.4,12269.366
Guinea,Developing,54.0,2.1,12269.366
Guinea,Developing,53.3,4.4,12269.366
Guinea,Developing,53.3,2.1,12269.366
Guinea,Developing,52.9,4.4,12269.366
Guinea,Developing,52.9,2.1,12269.366
Guinea,Developing,52.5,4.4,12269.366
Guinea,Developing,52.5,2.1,12269.366
Guinea,Developing,52.5,4.4,12269.366
Guinea,Developing,52.5,2.1,12269.366
Guinea-Bissau,Developing,58.9,3.0,8336.843
Guinea-Bissau,Developing,58.9,2.1,8336.843
Guinea-Bissau,Developing,58.4,3.0,8336.843
Guinea-Bissau,Developing,58.4,2.1,8336.843
Guinea-Bissau,Developing,58.1,3.0,8336.843
Guinea-Bissau,Developing,58.1,2.1,8336.843
Guinea-Bissau,Developing,57.6,3.0,8336.843
Guinea-Bissau,Developing,57.6,2.1,8336.843
Guinea-Bissau,Developing,57.1,3.0,8336.843
Guinea-Bissau,Developing,57.1,2.1,8336.843
Guinea-Bissau,Developing,56.7,3.0,8336.843
Guinea-Bissau,Developing,56.7,2.1,8336.843
Guinea-Bissau,Developing,56.3,3.0,8336.843
Guinea-Bissau,Developing,56.3,2.1,8336.843
Guinea-Bissau,Developing,55.6,3.0,8336.843
Guinea-Bissau,Developing,55.6,2.1,8336.843
Guinea-Bissau,Developing,55.0,3.0,8336.843
Guinea-Bissau,Developing,55.0,2.1,8336.843
Guinea-Bissau,Developing,54.4,3.0,8336.843
Guinea-Bissau,Developing,54.4,2.1,8336.843
Guinea-Bissau,Developing,53.9,3.0,8336.843
Guinea-Bissau,Developing,53.9,2.1,8336.843
Guinea-Bissau,Developing,53.5,3.0,8336.843
Guinea-Bissau,Developing,53.5,2.1,8336.843
Guinea-Bissau,Developing,53.0,3.0,8336.843
Guinea-Bissau,Developing,53.0,2.1,8336.843
Guinea-Bissau,Developing,52.8,3.0,8336.843
Guinea-Bissau,Developing,52.8,2.1,8336.843
Guinea-Bissau,Developing,52.5,3.0,8336.843
Guinea-Bissau,Developing,52.5,2.1,8336.843
Guinea-Bissau,Developing,52.1,3.0,8336.843
Guinea-Bissau,Developing,52.1,2.1,8336.843
Guyana,Developing,66.2,16.7,11323.28
Guyana,Developing,66.2,11.7,11323.28
Guyana,Developing,66.0,16.7,11323.28
Guyana,Developing,66.0,11.7,11323.28
Guyana,Developing,65.9,16.7,11323.28
Guyana,Developing,65.9,11.7,11323.28
Guyana,Developing,65.8,16.7,11323.28
Guyana,Developing,65.8,11.7,11323.28
Guyana,Developing,65.6,16.7,11323.28
Guyana,Developing,65.6,11.7,11323.28
Guyana,Developing,65.9,16.7,11323.28
Guyana,Developing,65.9,11.7,11323.28
Guyana,Developing,66.1,16.7,11323.28
Guyana,Developing,66.1,11.7,11323.28
Guyana,Developing,66.3,16.7,11323.28
Guyana,Developing,66.3,11.7,11323.28
Guyana,Developing,65.7,16.7,11323.28
Guyana,Developing,65.7,11.7,11323.28
Guyana,Developing,65.2,16.7,11323.28
Guyana,Developing,65.2,11.7,11323.28
Guyana,Developing,65.0,16.7,11323.28
Guyana,Developing,65.0,11.7,11323.28
Guyana,Developing,65.1,16.7,11323.28
Guyana,Developing,65.1,11.7,11323.28
Guyana,Developing,65.3,16.7,11323.28
Guyana,Developing,65.3,11.7,11323.28
Guyana,Developing,65.3,16.7,11323.28
Guyana,Developing,65.3,11.7,11323.28
Guyana,Developing,65.4,16.7,11323.28
Guyana,Developing,65.4,11.7,11323.28
Guyana,Developing,65.4,16.7,11323.28
Guyana,Developing,65.4,11.7,11323.28
Haiti,Developing,63.5,6.6,660.5102
Haiti,Developing,63.5,8.9,660.5102
Haiti,Developing,63.1,6.6,660.5102
Haiti,Developing,63.1,8.9,660.5102
Haiti,Developing,62.7,6.6,660.5102
Haiti,Developing,62.7,8.9,660.5102
Haiti,Developing,62.3,6.6,660.5102
Haiti,Developing,62.3,8.9,660.5102
Haiti,Developing,62.3,6.6,660.5102
Haiti,Developing,62.3,8.9,660.5102
Haiti,Developing,36.3,6.6,660.5102
Haiti,Developing,36.3,8.9,660.5102
Haiti,Developing,62.5,6.6,660.5102
Haiti,Developing,62.5,8.9,660.5102
Haiti,Developing,62.1,6.6,660.5102
Haiti,Developing,62.1,8.9,660.5102
Haiti,Developing,61.8,6.6,660.5102
Haiti,Developing,61.8,8.9,660.5102
Haiti,Developing,61.1,6.6,660.5102
Haiti,Developing,61.1,8.9,660.5102
Haiti,Developing,65.0,6.6,660.5102
Haiti,Developing,65.0,8.9,660.5102
Haiti,Developing,58.7,6.6,660.5102
Haiti,Developing,58.7,8.9,660.5102
Haiti,Developing,59.7,6.6,660.5102
Haiti,Developing,59.7,8.9,660.5102
Haiti,Developing,59.3,6.6,660.5102
Haiti,Developing,59.3,8.9,660.5102
Haiti,Developing,58.9,6.6,660.5102
Haiti,Developing,58.9,8.9,660.5102
Haiti,Developing,58.6,6.6,660.5102
Haiti,Developing,58.6,8.9,660.5102
Honduras,Developing,74.6,6.7,16678.166
Honduras,Developing,74.6,5.1,16678.166
Honduras,Developing,74.5,6.7,16678.166
Honduras,Developing,74.5,5.1,16678.166
Honduras,Developing,74.3,6.7,16678.166
Honduras,Developing,74.3,5.1,16678.166
Honduras,Developing,74.1,6.7,16678.166
Honduras,Developing,74.1,5.1,16678.166
Honduras,Developing,73.9,6.7,16678.166
Honduras,Developing,73.9,5.1,16678.166
Honduras,Developing,73.6,6.7,16678.166
Honduras,Developing,73.6,5.1,16678.166
Honduras,Developing,73.4,6.7,16678.166
Honduras,Developing,73.4,5.1,16678.166
Honduras,Developing,73.2,6.7,16678.166
Honduras,Developing,73.2,5.1,16678.166
Honduras,Developing,73.0,6.7,16678.166
Honduras,Developing,73.0,5.1,16678.166
Honduras,Developing,72.8,6.7,16678.166
Honduras,Developing,72.8,5.1,16678.166
Honduras,Developing,72.5,6.7,16678.166
Honduras,Developing,72.5,5.1,16678.166
Honduras,Developing,72.2,6.7,16678.166
Honduras,Developing,72.2,5.1,16678.166
Honduras,Developing,71.9,6.7,16678.166
Honduras,Developing,71.9,5.1,16678.166
Honduras,Developing,71.6,6.7,16678.166
Honduras,Developing,71.6,5.1,16678.166
Honduras,Developing,71.3,6.7,16678.166
Honduras,Developing,71.3,5.1,16678.166
Honduras,Developing,71.0,6.7,16678.166
Honduras,Developing,71.0,5.1,16678.166
Hungary,Developed,75.8,6.0,13001.585
Hungary,Developed,75.8,7.0,13001.585
Hungary,Developed,75.6,6.0,13001.585
Hungary,Developed,75.6,7.0,13001.585
Hungary,Developed,75.5,6.0,13001.585
Hungary,Developed,75.5,7.0,13001.585
Hungary,Developed,75.0,6.0,13001.585
Hungary,Developed,75.0,7.0,13001.585
Hungary,Developed,74.8,6.0,13001.585
Hungary,Developed,74.8,7.0,13001.585
Hungary,Developed,74.5,6.0,13001.585
Hungary,Developed,74.5,7.0,13001.585
Hungary,Developed,74.2,6.0,13001.585
Hungary,Developed,74.2,7.0,13001.585
Hungary,Developed,74.1,6.0,13001.585
Hungary,Developed,74.1,7.0,13001.585
Hungary,Developed,73.5,6.0,13001.585
Hungary,Developed,73.5,7.0,13001.585
Hungary,Developed,73.4,6.0,13001.585
Hungary,Developed,73.4,7.0,13001.585
Hungary,Developed,72.9,6.0,13001.585
Hungary,Developed,72.9,7.0,13001.585
Hungary,Developed,72.9,6.0,13001.585
Hungary,Developed,72.9,7.0,13001.585
Hungary,Developed,72.5,6.0,13001.585
Hungary,Developed,72.5,7.0,13001.585
Hungary,Developed,72.5,6.0,13001.585
Hungary,Developed,72.5,7.0,13001.585
Hungary,Developed,72.3,6.0,13001.585
Hungary,Developed,72.3,7.0,13001.585
Hungary,Developed,71.7,6.0,13001.585
Hungary,Developed,71.7,7.0,13001.585
Iceland,Developed,82.7,3.2,19840.143
Iceland,Developed,82.7,5.5,19840.143
Iceland,Developed,82.5,3.2,19840.143
Iceland,Developed,82.5,5.5,19840.143
Iceland,Developed,82.4,3.2,19840.143
Iceland,Developed,82.4,5.5,19840.143
Iceland,Developed,82.5,3.2,19840.143
Iceland,Developed,82.5,5.5,19840.143
Iceland,Developed,82.1,3.2,19840.143
Iceland,Developed,82.1,5.5,19840.143
Iceland,Developed,81.8,3.2,19840.143
Iceland,Developed,81.8,5.5,19840.143
Iceland,Developed,81.6,3.2,19840.143
Iceland,Developed,81.6,5.5,19840.143
Iceland,Developed,81.4,3.2,19840.143
Iceland,Developed,81.4,5.5,19840.143
Iceland,Developed,81.3,3.2,19840.143
Iceland,Developed,81.3,5.5,19840.143
Iceland,Developed,81.1,3.2,19840.143
Iceland,Developed,81.1,5.5,19840.143
Iceland,Developed,81.0,3.2,19840.143
Iceland,Developed,81.0,5.5,19840.143
Iceland,Developed,88.0,3.2,19840.143
Iceland,Developed,88.0,5.5,19840.143
Iceland,Developed,87.0,3.2,19840.143
Iceland,Developed,87.0,5.5,19840.143
Iceland,Developed,84.0,3.2,19840.143
Iceland,Developed,84.0,5.5,19840.143
Iceland,Developed,80.0,3.2,19840.143
Iceland,Developed,80.0,5.5,19840.143
Iceland,Developed,79.7,3.2,19840.143
Iceland,Developed,79.7,5.5,19840.143
India,Developing,68.3,9.0,7042.116
India,Developing,68.3,9.6,7042.116
India,Developing,68.0,9.0,7042.116
India,Developing,68.0,9.6,7042.116
India,Developing,67.6,9.0,7042.116
India,Developing,67.6,9.6,7042.116
India,Developing,67.3,9.0,7042.116
India,Developing,67.3,9.6,7042.116
India,Developing,66.8,9.0,7042.116
India,Developing,66.8,9.6,7042.116
India,Developing,66.4,9.0,7042.116
India,Developing,66.4,9.6,7042.116
India,Developing,66.0,9.0,7042.116
India,Developing,66.0,9.6,7042.116
India,Developing,65.5,9.0,7042.116
India,Developing,65.5,9.6,7042.116
India,Developing,65.2,9.0,7042.116
India,Developing,65.2,9.6,7042.116
India,Developing,64.8,9.0,7042.116
India,Developing,64.8,9.6,7042.116
India,Developing,64.4,9.0,7042.116
India,Developing,64.4,9.6,7042.116
India,Developing,64.0,9.0,7042.116
India,Developing,64.0,9.6,7042.116
India,Developing,63.7,9.0,7042.116
India,Developing,63.7,9.6,7042.116
India,Developing,63.3,9.0,7042.116
India,Developing,63.3,9.6,7042.116
India,Developing,62.9,9.0,7042.116
India,Developing,62.9,9.6,7042.116
India,Developing,62.5,9.0,7042.116
India,Developing,62.5,9.6,7042.116
Indonesia,Developing,69.1,5.1,7623.0933
Indonesia,Developing,69.1,10.6,7623.0933
Indonesia,Developing,68.9,5.1,7623.0933
Indonesia,Developing,68.9,10.6,7623.0933
Indonesia,Developing,68.7,5.1,7623.0933
Indonesia,Developing,68.7,10.6,7623.0933
Indonesia,Developing,68.5,5.1,7623.0933
Indonesia,Developing,68.5,10.6,7623.0933
Indonesia,Developing,68.3,5.1,7623.0933
Indonesia,Developing,68.3,10.6,7623.0933
Indonesia,Developing,68.1,5.1,7623.0933
Indonesia,Developing,68.1,10.6,7623.0933
Indonesia,Developing,67.9,5.1,7623.0933
Indonesia,Developing,67.9,10.6,7623.0933
Indonesia,Developing,67.7,5.1,7623.0933
Indonesia,Developing,67.7,10.6,7623.0933
Indonesia,Developing,67.5,5.1,7623.0933
Indonesia,Developing,67.5,10.6,7623.0933
Indonesia,Developing,67.3,5.1,7623.0933
Indonesia,Developing,67.3,10.6,7623.0933
Indonesia,Developing,67.2,5.1,7623.0933
Indonesia,Developing,67.2,10.6,7623.0933
Indonesia,Developing,65.3,5.1,7623.0933
Indonesia,Developing,65.3,10.6,7623.0933
Indonesia,Developing,66.9,5.1,7623.0933
Indonesia,Developing,66.9,10.6,7623.0933
Indonesia,Developing,66.7,5.1,7623.0933
Indonesia,Developing,66.7,10.6,7623.0933
Indonesia,Developing,66.5,5.1,7623.0933
Indonesia,Developing,66.5,10.6,7623.0933
Indonesia,Developing,66.3,5.1,7623.0933
Indonesia,Developing,66.3,10.6,7623.0933
Iraq,Developing,68.9,9.1,9878.199
Iraq,Developing,68.9,10.7,9878.199
Iraq,Developing,67.9,9.1,9878.199
Iraq,Developing,67.9,10.7,9878.199
Iraq,Developing,69.5,9.1,9878.199
Iraq,Developing,69.5,10.7,9878.199
Iraq,Developing,76.0,9.1,9878.199
Iraq,Developing,76.0,10.7,9878.199
Iraq,Developing,77.0,9.1,9878.199
Iraq,Developing,77.0,10.7,9878.199
Iraq,Developing,76.0,9.1,9878.199
Iraq,Developing,76.0,10.7,9878.199
Iraq,Developing,74.0,9.1,9878.199
Iraq,Developing,74.0,10.7,9878.199
Iraq,Developing,69.3,9.1,9878.199
Iraq,Developing,69.3,10.7,9878.199
Iraq,Developing,65.9,9.1,9878.199
Iraq,Developing,65.9,10.7,9878.199
Iraq,Developing,64.7,9.1,9878.199
Iraq,Developing,64.7,10.7,9878.199
Iraq,Developing,66.8,9.1,9878.199
Iraq,Developing,66.8,10.7,9878.199
Iraq,Developing,67.2,9.1,9878.199
Iraq,Developing,67.2,10.7,9878.199
Iraq,Developing,66.5,9.1,9878.199
Iraq,Developing,66.5,10.7,9878.199
Iraq,Developing,74.0,9.1,9878.199
Iraq,Developing,74.0,10.7,9878.199
Iraq,Developing,72.0,9.1,9878.199
Iraq,Developing,72.0,10.7,9878.199
Iraq,Developing,70.0,9.1,9878.199
Iraq,Developing,70.0,10.7,9878.199
Ireland,Developed,81.4,5.2,17972.695
Ireland,Developed,81.4,3.0,17972.695
Ireland,Developed,81.2,5.2,17972.695
Ireland,Developed,81.2,3.0,17972.695
Ireland,Developed,81.0,5.2,17972.695
Ireland,Developed,81.0,3.0,17972.695
Ireland,Developed,85.0,5.2,17972.695
Ireland,Developed,85.0,3.0,17972.695
Ireland,Developed,84.0,5.2,17972.695
Ireland,Developed,84.0,3.0,17972.695
Ireland,Developed,86.0,5.2,17972.695
Ireland,Developed,86.0,3.0,17972.695
Ireland,Developed,79.7,5.2,17972.695
Ireland,Developed,79.7,3.0,17972.695
Ireland,Developed,79.8,5.2,17972.695
Ireland,Developed,79.8,3.0,17972.695
Ireland,Developed,79.5,5.2,17972.695
Ireland,Developed,79.5,3.0,17972.695
Ireland,Developed,79.0,5.2,17972.695
Ireland,Developed,79.0,3.0,17972.695
Ireland,Developed,78.7,5.2,17972.695
Ireland,Developed,78.7,3.0,17972.695
Ireland,Developed,78.3,5.2,17972.695
Ireland,Developed,78.3,3.0,17972.695
Ireland,Developed,78.0,5.2,17972.695
Ireland,Developed,78.0,3.0,17972.695
Ireland,Developed,77.4,5.2,17972.695
Ireland,Developed,77.4,3.0,17972.695
Ireland,Developed,77.0,5.2,17972.695
Ireland,Developed,77.0,3.0,17972.695
Ireland,Developed,76.4,5.2,17972.695
Ireland,Developed,76.4,3.0,17972.695
Israel,Developing,82.5,7.4,20383.934
Israel,Developing,82.5,8.5,20383.934
Israel,Developing,82.2,7.4,20383.934
Israel,Developing,82.2,8.5,20383.934
Israel,Developing,82.1,7.4,20383.934
Israel,Developing,82.1,8.5,20383.934
Israel,Developing,81.8,7.4,20383.934
Israel,Developing,81.8,8.5,20383.934
Israel,Developing,81.8,7.4,20383.934
Israel,Developing,81.8,8.5,20383.934
Israel,Developing,81.7,7.4,20383.934
Israel,Developing,81.7,8.5,20383.934
Israel,Developing,81.5,7.4,20383.934
Israel,Developing,81.5,8.5,20383.934
Israel,Developing,81.0,7.4,20383.934
Israel,Developing,81.0,8.5,20383.934
Israel,Developing,84.0,7.4,20383.934
Israel,Developing,84.0,8.5,20383.934
Israel,Developing,84.0,7.4,20383.934
Israel,Developing,84.0,8.5,20383.934
Israel,Developing,80.0,7.4,20383.934
Israel,Developing,80.0,8.5,20383.934
Israel,Developing,81.0,7.4,20383.934
Israel,Developing,81.0,8.5,20383.934
Israel,Developing,79.7,7.4,20383.934
Israel,Developing,79.7,8.5,20383.934
Israel,Developing,79.3,7.4,20383.934
Israel,Developing,79.3,8.5,20383.934
Israel,Developing,79.3,7.4,20383.934
Israel,Developing,79.3,8.5,20383.934
Israel,Developing,78.9,7.4,20383.934
Israel,Developing,78.9,8.5,20383.934
Italy,Developed,82.7,5.1,11159.102
Italy,Developed,82.7,6.4,11159.102
Italy,Developed,82.5,5.1,11159.102
Italy,Developed,82.5,6.4,11159.102
Italy,Developed,82.3,5.1,11159.102
Italy,Developed,82.3,6.4,11159.102
Italy,Developed,82.0,5.1,11159.102
Italy,Developed,82.0,6.4,11159.102
Italy,Developed,82.0,5.1,11159.102
Italy,Developed,82.0,6.4,11159.102
Italy,Developed,81.8,5.1,11159.102
Italy,Developed,81.8,6.4,11159.102
Italy,Developed,81.6,5.1,11159.102
Italy,Developed,81.6,6.4,11159.102
Italy,Developed,81.5,5.1,11159.102
Italy,Developed,81.5,6.4,11159.102
Italy,Developed,81.3,5.1,11159.102
Italy,Developed,81.3,6.4,11159.102
Italy,Developed,81.2,5.1,11159.102
Italy,Developed,81.2,6.4,11159.102
Italy,Developed,88.0,5.1,11159.102
Italy,Developed,88.0,6.4,11159.102
Italy,Developed,89.0,5.1,11159.102
Italy,Developed,89.0,6.4,11159.102
Italy,Developed,79.9,5.1,11159.102
Italy,Developed,79.9,6.4,11159.102
Italy,Developed,80.0,5.1,11159.102
Italy,Developed,80.0,6.4,11159.102
Italy,Developed,79.8,5.1,11159.102
Italy,Developed,79.8,6.4,11159.102
Italy,Developed,79.4,5.1,11159.102
Italy,Developed,79.4,6.4,11159.102
Jamaica,Developing,76.2,15.7,4850.9873
Jamaica,Developing,76.2,11.1,4850.9873
Jamaica,Developing,75.8,15.7,4850.9873
Jamaica,Developing,75.8,11.1,4850.9873
Jamaica,Developing,75.6,15.7,4850.9873
Jamaica,Developing,75.6,11.1,4850.9873
Jamaica,Developing,75.3,15.7,4850.9873
Jamaica,Developing,75.3,11.1,4850.9873
Jamaica,Developing,75.2,15.7,4850.9873
Jamaica,Developing,75.2,11.1,4850.9873
Jamaica,Developing,75.0,15.7,4850.9873
Jamaica,Developing,75.0,11.1,4850.9873
Jamaica,Developing,74.7,15.7,4850.9873
Jamaica,Developing,74.7,11.1,4850.9873
Jamaica,Developing,74.5,15.7,4850.9873
Jamaica,Developing,74.5,11.1,4850.9873
Jamaica,Developing,74.2,15.7,4850.9873
Jamaica,Developing,74.2,11.1,4850.9873
Jamaica,Developing,74.0,15.7,4850.9873
Jamaica,Developing,74.0,11.1,4850.9873
Jamaica,Developing,73.5,15.7,4850.9873
Jamaica,Developing,73.5,11.1,4850.9873
Jamaica,Developing,73.3,15.7,4850.9873
Jamaica,Developing,73.3,11.1,4850.9873
Jamaica,Developing,73.1,15.7,4850.9873
Jamaica,Developing,73.1,11.1,4850.9873
Jamaica,Developing,73.0,15.7,4850.9873
Jamaica,Developing,73.0,11.1,4850.9873
Jamaica,Developing,72.7,15.7,4850.9873
Jamaica,Developing,72.7,11.1,4850.9873
Jamaica,Developing,72.6,15.7,4850.9873
Jamaica,Developing,72.6,11.1,4850.9873
Japan,Developed,83.7,7.7,13538.822
Japan,Developed,83.7,6.6,13538.822
Japan,Developed,83.5,7.7,13538.822
Japan,Developed,83.5,6.6,13538.822
Japan,Developed,83.5,7.7,13538.822
Japan,Developed,83.5,6.6,13538.822
Japan,Developed,83.3,7.7,13538.822
Japan,Developed,83.3,6.6,13538.822
Japan,Developed,82.5,7.7,13538.822
Japan,Developed,82.5,6.6,13538.822
Japan,Developed,83.0,7.7,13538.822
Japan,Developed,83.0,6.6,13538.822
Japan,Developed,83.0,7.7,13538.822
Japan,Developed,83.0,6.6,13538.822
Japan,Developed,82.7,7.7,13538.822
Japan,Developed,82.7,6.6,13538.822
Japan,Developed,82.6,7.7,13538.822
Japan,Developed,82.6,6.6,13538.822
Japan,Developed,82.4,7.7,13538.822
Japan,Developed,82.4,6.6,13538.822
